"","zip","county","avg_Math","avg_Eng","avg_Sci","AlgI","AlgII","BioI","Chemistry","ELA","EngI","EngII","EngIII","Math","Science","Enrollment","Pct_Black","Pct_Hispanic","Pct_Native_American","Pct_EL","Pct_SWD","Pct_ED","Per_Pupil_Expenditures","Pct_BHN","ACT_Composite","Pct_Chronically_Absent","Pct_Suspended","Pct_Expelled","Graduation","Dropout","CORE_region","primary_city","state","latitude","longitude","irs_estimated_population_2014"
"532",37172,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","Springfield","TN",36.49,-86.87,30690
"533",37188,"Robertson County",62.4333333333333,58.95,55.3,73.3,58.5,65.4,42.4,47.5,78.3,67.7,42.3,55.5,58.1,11001,11.3,12.1,0.2,6.6,15.3,51.6,8077.1,23.6,19.4,10.3,4.7,0,95.1,3.3,"Mid Cumberland CORE","White House","TN",36.46,-86.66,14210
"534",37037,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Christiana","TN",35.7,-86.34,6950
"535",37060,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Eagleville","TN",35.74,-86.65,2340
"536",37063,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Fosterville","TN",35.65,-86.4,0
"537",37085,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Lascassas","TN",35.94,-86.29,4090
"538",37086,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","La Vergne","TN",35.99,-86.57,33360
"539",37089,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","La Vergne","TN",35.99,-86.57,0
"540",37118,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Milton","TN",35.92,-86.17,1240
"541",37127,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.78,-86.33,16170
"542",37128,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.78,-86.49,46880
"543",37129,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.93,-86.44,47710
"544",37130,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.85,-86.39,44910
"545",37131,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.85,-86.39,0
"546",37132,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.85,-86.36,195
"547",37133,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Murfreesboro","TN",35.85,-86.39,1223
"548",37153,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Rockvale","TN",35.75,-86.55,5340
"549",37167,"Rutherford County",66.4666666666667,64.6,69.9333333333333,74.6,59.9,73,59.9,58.7,79.6,72,48.1,64.9,76.9,40841,18.6,11.6,0.2,5.9,11,39.7,8237.1,30.4,19.9,20.5,4.2,0.3,92.5,4.5,"Mid Cumberland CORE","Smyrna","TN",35.98,-86.51,52220
"550",37732,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Elgin","TN",36.33,-84.6,277
"551",37755,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Helenwood","TN",36.43,-84.56,2640
"552",37756,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Huntsville","TN",36.41,-84.48,2220
"553",37841,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Oneida","TN",36.5,-84.51,7350
"554",37847,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Pioneer","TN",36.46,-84.29,2070
"555",37852,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Robbins","TN",36.32,-84.57,1880
"556",37892,"Scott County",44.1666666666667,49.85,42.0333333333333,55,35.4,52,19.5,41.6,67.5,53.2,37.1,42.1,54.6,2849,0.3,1.3,0.2,0,13.3,86.8,8241.7,1.8,16.8,9.4,3.3,0.2,85.4,9.9,"East TN CORE","Winfield","TN",36.56,-84.45,1490
"557",37327,"Sequatchie County",53.8333333333333,52.15,53.1333333333333,67.7,46.1,77.8,27.3,38.2,71.2,69.1,30.1,47.7,54.3,2166,0.6,5,1.2,1.6,17.5,68.1,7904.6,6.8,19.4,18.6,2.5,0.3,85.6,13,"Southeast CORE","Dunlap","TN",35.37,-85.38,10060
"558",37738,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Gatlinburg","TN",35.72,-83.49,6550
"559",37764,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Kodak","TN",35.97,-83.62,8600
"560",37862,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Sevierville","TN",35.78,-83.61,19600
"561",37863,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Pigeon Forge","TN",35.79,-83.55,6930
"562",37864,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Sevierville","TN",35.89,-83.57,2197
"563",37865,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Seymour","TN",35.87,-83.77,19380
"564",37868,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Pigeon Forge","TN",35.79,-83.55,1206
"565",37876,"Sevier County",53.9333333333333,56.65,58.3333333333333,66,48.5,63.7,48.4,43.3,69.1,65.5,48.7,47.3,62.9,14024,2,8.9,0.4,5.2,14.4,63.3,9614.4,11.3,20.3,19.5,1.4,0,86.2,10.4,"East TN CORE","Sevierville","TN",35.89,-83.57,25640
"566",37501,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"567",37544,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.15,-90.05,0
"568",38002,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Arlington","TN",35.28,-89.66,39380
"569",38014,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Brunswick","TN",35.28,-89.72,173
"570",38016,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Cordova","TN",35.18,-89.76,42200
"571",38017,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Collierville","TN",35.05,-89.67,49960
"572",38018,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Cordova","TN",35.15,-89.75,33590
"573",38027,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Collierville","TN",35.05,-89.67,694
"574",38029,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Ellendale","TN",35.24,-89.82,445
"575",38053,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Millington","TN",35.33,-89.88,24750
"576",38054,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Millington","TN",35.34,-89.87,200
"577",38055,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Millington","TN",35.33,-89.88,0
"578",38083,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Millington","TN",35.33,-89.88,628
"579",38088,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Cordova","TN",35.15,-89.75,1002
"580",38101,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,847
"581",38103,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.15,-90.05,8450
"582",38104,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.13,-90,16920
"583",38105,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.15,-90.03,4690
"584",38106,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90.09,21560
"585",38107,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.17,-90.02,13950
"586",38108,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.18,-89.97,16480
"587",38109,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.04,-90.16,41370
"588",38110,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.05,-89.94,0
"589",38111,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.11,-89.94,36430
"590",38112,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.15,-89.98,13730
"591",38113,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,103
"592",38114,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,22760
"593",38115,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.05,-89.86,40890
"594",38116,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.03,-90.01,37200
"595",38117,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.12,-89.91,25120
"596",38118,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.03,-89.93,43750
"597",38119,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.08,-89.85,20770
"598",38120,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.12,-89.85,13360
"599",38122,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.16,-89.92,23930
"600",38124,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,254
"601",38125,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.03,-89.79,39210
"602",38126,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.13,-90.04,4850
"603",38127,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.24,-90.02,37470
"604",38128,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.22,-89.93,38840
"605",38130,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,681
"606",38131,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.07,-89.99,0
"607",38132,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.07,-89.99,67
"608",38133,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.21,-89.79,21230
"609",38134,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.17,-89.86,35700
"610",38135,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.24,-89.85,27910
"611",38136,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
"612",38137,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,42
"613",38138,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Germantown","TN",35.08,-89.79,23780
"614",38139,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Germantown","TN",35.08,-89.76,16760
"615",38141,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.02,-89.86,23890
"616",38142,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.14,-90.04,0
"617",38145,"Shelby County",45.4666666666667,40.325,38.1,59.3,37.3,42.8,23.7,33,55.4,48.9,24,39.8,47.8,108936,78.4,11.3,0.1,8.3,12.9,79.8,11221.6,89.8,16.9,17.5,18.5,0.8,72.1,17.6,"Southwest/Memphis CORE","Memphis","TN",35.1,-90,0
