"","zip_code","agi_range","return_count","exemption_count","dependent_count","agi_amt","salary_wages_count","salary_wages_amt","taxable_interest_count","taxable_interest_amt","ordinary_dividends_count","ordinary_dividends_amt","business_income_count","business_income_amt","farm_income_count","net_capital_gain_count","net_capital_gain_amt","taxable_IRA_dist_count","taxable_IRA_dist_amt","pension_income_count","pension_income_amt","unemployment_count","unemployment_amt","social_security_count","social_security_amt","item_deduc_count","item_deduc_amt","charitable_contribution_count","charitable_contribution_amt","mortgage_int_count","mortgage_int_amt","property_tax_count","property_tax_amt","state_local_income_tax_count","state_local_income_tax_amt","state_local_sales_tax_count","state_local_sales_tax_amt","taxable_income_count","taxable_income_amt","tot_tax_credit_count","tot_tax_credit_amt","earned_income_credit_count","earned_income_credit_amt","excess_eaned_income_credit_count","excess_eaned_income_credit_amt","tax_liability_count","tax_liability_amt","balance_due_count","balance_due_amt","refund_count","refund_amt","paid_prep_count","year"
"2584","37862","$75,000 under $100,000","550","1430","410","47840","450","30950","310","424","150","492","110","1546","20","140","1084","100","2161","200","6286","40","148","180","3427","250","5374","210","1079","210","1764","220","329","30","84","210","474","550","33265","240","396","0","0","0","0","550","4607","150","576","380","1362","360",2013
"2585","37862","$100,000 under $200,000","490","1250","330","64910","390","37842","340","900","170","947","120","4153","0","170","1631","110","2874","180","7333","20","114","150","3291","280","7157","260","2063","220","2370","260","497","30","230","240","710","490","50429","200","278","0","0","0","0","490","9253","200","1444","250","1036","360",2013
"2586","37862","$200,000 or more","150","360","80","75568","110","26016","130","1240","80","1968","50","4385","0","100","6286","30","274","40","2281","0","0","60","1279","120","5110","110","2392","80","1006","110","448","30","529","90","437","150","69220","60","629","0","0","0","0","150","19513","80","2311","40","690","130",2013
"2587",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2588","37863","Total","3350","7200","3070","102838","2970","74705","570","1267","190","484","450","4721","0","190","665","140","1607","340","6046","280","844","280","2879","260","6266","210","1473","170","1397","200","274","0","0","220","454","2030","51692","760","569","950","2309","860","2039","1840","9812","360","1770","2910","7535","1780",2013
"2589","37863","$1 under $25,000","2070","3840","1610","27763","1830","24195","210","175","60","61","260","2042","0","60","9","40","182","140","979","180","445","50","63","40","752","30","80","30","212","30","25","0","0","30","23","830","4690","190","60","820","2030","750","1818","880","749","100","89","1910","4303","1020",2013
"2590","37863","$25,000 under $50,000","860","2360","1210","29056","790","24845","150","110","50","74","100","1229","0","40","61","40","482","90","1381","70","273","110","627","60","1349","50","140","40","281","40","52","0","0","50","71","780","11921","410","301","130","279","110","221","550","1334","100","195","750","2422","480",2013
"2591","37863","$50,000 under $75,000","230","530","130","13955","190","10263","90","135","40","80","60","827","0","50","95","40","575","50","1309","30","126","50","755","70","1265","50","211","40","353","50","50","0","0","60","92","230","8857","90","115","0","0","0","0","220","1206","70","172","160","396","140",2013
"2592","37863","$75,000 under $100,000","90","220","50","7784","80","5138","50","56","0","0","30","623","0","0","0","0","0","20","757","0","0","30","554","30","711","30","183","20","214","30","32","0","0","30","62","90","5548","30","45","0","0","0","0","90","813","40","187","50","131","60",2013
"2593","37863","$100,000 under $200,000","80","190","70","10337","60","5504","70","791","40","269","0","0","0","40","500","20","368","40","1620","0","0","40","880","60","2189","50","859","40","337","50","115","0","0","50","206","80","8084","40","48","0","0","0","0","80","1534","50","1127","40","283","80",2013
"2594","37863","$200,000 or more","20","60","0","13943","20","4760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","12592","0","0","0","0","0","0","20","4176","0","0","0","0","0",2013
"2595",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2596","37865","Total","9820","19520","5820","450250","8210","334495","2960","3067","1240","3272","1620","22041","180","1060","6944","970","12925","2200","44232","540","2118","1500","16916","1850","35566","1490","7973","1480","11332","1650","1996","90","354","1590","3439","7440","280353","3030","3341","1930","4266","1650","3562","7280","44405","1570","5292","7890","19364","5050",2013
"2597","37865","$1 under $25,000","4060","5590","1500","50331","3200","37686","730","544","270","361","620","4572","50","240","164","270","1740","620","5280","220","757","220","342","190","2984","120","288","110","681","140","143","0","0","150","155","1790","10169","440","149","1320","3156","1160","2679","1990","1686","320","242","3500","6248","1910",2013
"2598","37865","$25,000 under $50,000","2410","5070","1560","87222","2060","68531","670","537","240","489","370","3047","40","190","430","230","2395","540","8297","140","592","530","3142","370","5787","260","800","270","1857","310","285","0","0","310","433","2320","42509","1010","854","610","1110","490","883","2020","4854","330","482","2040","5416","1270",2013
"2599","37865","$50,000 under $75,000","1520","3890","1240","93778","1340","72421","560","490","230","571","260","2519","30","220","551","200","2502","440","9105","110","481","350","5041","390","6884","310","1276","320","2157","350","402","50","143","330","617","1510","59053","740","1126","0","0","0","0","1460","7332","320","659","1180","3370","840",2013
"2600","37865","$75,000 under $100,000","870","2320","690","75053","770","57888","400","423","180","546","160","2286","30","140","727","120","2046","260","7563","30","115","190","3653","360","6966","300","1520","320","2418","340","378","0","0","320","703","870","52836","410","678","0","0","0","0","860","7250","200","581","650","2077","490",2013
"2601","37865","$100,000 under $200,000","840","2320","730","106459","740","77958","510","579","260","1046","170","3798","30","220","1993","130","2880","300","11220","40","173","210","4738","450","9846","420","3001","390","3384","430","627","40","211","400","1178","830","82894","400","518","0","0","0","0","830","14454","340","1583","470","1876","450",2013
"2602","37865","$200,000 or more","120","330","100","37407","100","20011","90","494","60","259","40","5819","0","50","3079","20","1362","40","2767","0","0","0","0","90","3099","80","1088","70","835","80","161","0","0","80","353","120","32892","30","16","0","0","0","0","120","8829","60","1745","50","377","90",2013
"2603",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2604","37866","Total","690","1440","400","33414","520","19976","250","190","100","405","130","1839","60","130","328","80","1517","220","5670","50","230","150","1767","150","3291","120","563","130","1187","130","350","20","141","110","268","500","20673","190","180","160","392","140","330","510","3678","110","430","540","1470","380",2013
"2605","37866","$1 under $25,000","270","470","140","3442","200","2432","60","42","30","35","50","375","20","30","3","0","0","50","507","20","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100","566","30","5","110","283","100","243","130","114","0","0","230","515","130",2013
"2606","37866","$25,000 under $50,000","200","440","130","7136","150","4620","60","43","0","0","50","854","40","30","61","50","631","60","1077","30","150","70","371","50","876","50","210","60","427","60","87","0","0","40","52","180","3167","70","55","50","109","40","87","160","401","50","79","160","456","120",2013
"2607","37866","$50,000 under $75,000","100","250","70","6058","80","3884","40","57","40","92","0","0","0","40","74","0","0","40","1140","0","0","30","386","20","404","0","0","0","0","0","0","0","0","40","94","100","3784","40","59","0","0","0","0","100","476","30","104","80","211","60",2013
"2608","37866","$75,000 under $100,000","50","130","30","4523","40","2357","40","26","0","0","30","610","0","0","0","30","886","30","1038","0","0","30","518","30","600","30","127","30","249","30","67","20","141","0","0","50","3117","20","30","0","0","0","0","50","419","0","0","40","141","30",2013
"2609","37866","$100,000 under $200,000","70","150","30","12255","50","6683","50","22","30","278","0","0","0","30","190","0","0","40","1908","0","0","20","492","50","1411","40","226","40","511","40","196","0","0","30","122","70","10039","30","31","0","0","0","0","70","2268","30","247","30","147","40",2013
"2610","37866","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"2611",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2612","37869","Total","1620","3530","1230","51398","1290","39300","380","179","80","52","350","2537","220","140","332","100","1034","290","5528","120","527","190","1697","110","1801","50","198","60","354","70","78","0","0","80","141","990","26066","400","427","600","1608","550","1308","1090","3621","160","281","1400","4208","1200",2013
"2613","37869","$1 under $25,000","880","1680","620","10889","620","7754","140","65","50","37","230","1806","80","50","25","40","229","110","1013","70","289","30","53","0","0","0","0","0","0","0","0","0","0","0","0","260","1392","60","18","470","1349","440","1101","420","410","50","24","780","2076","660",2013
"2614","37869","$25,000 under $50,000","420","980","320","15292","380","12334","110","65","0","0","70","505","60","40","65","30","226","90","1803","50","238","80","434","40","540","20","74","30","158","40","34","0","0","30","31","410","7160","180","156","130","259","110","207","360","780","50","73","370","1155","310",2013
"2615","37869","$50,000 under $75,000","180","480","160","10910","170","9322","60","17","30","15","30","133","30","20","81","30","579","40","792","0","0","40","453","30","450","0","0","0","0","0","0","0","0","20","36","180","6842","100","146","0","0","0","0","170","794","40","91","150","518","130",2013
"2616","37869","$75,000 under $100,000","90","260","90","8011","80","6612","50","20","0","0","20","93","50","30","161","0","0","30","779","0","0","40","757","40","811","30","124","30","196","30","44","0","0","30","74","90","5602","60","107","0","0","0","0","90","710","0","0","80","331","60",2013
"2617","37869","$100,000 under $200,000","50","130","40","6296","40","3278","20","12","0","0","0","0","0","0","0","0","0","20","1141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","5070","0","0","0","0","0","0","50","927","20","93","20","128","40",2013
"2618","37869","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"2619",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2620","37870","Total","1550","3280","1000","58953","1250","43230","410","323","120","224","260","2048","130","140","429","130","1232","390","7024","140","656","240","2341","180","3876","140","585","130","869","160","229","40","253","130","250","1070","33080","430","432","430","1003","380","833","1100","4954","220","433","1270","3428","1060",2013
"2621","37870","$1 under $25,000","740","1310","390","9541","530","6230","160","100","30","27","150","1092","50","50","-1","50","269","160","1743","60","292","40","76","20","272","0","0","0","0","0","0","0","0","0","0","280","1462","70","21","310","760","280","629","380","322","60","42","630","1368","480",2013
"2622","37870","$25,000 under $50,000","400","890","290","14333","350","11398","90","50","20","22","50","497","30","30","-2","20","186","90","1725","40","215","90","540","40","751","30","91","30","159","40","38","0","0","50","65","380","6787","180","140","120","243","100","204","320","762","50","64","350","1084","270",2013
"2623","37870","$50,000 under $75,000","230","580","170","13890","200","10612","70","95","30","76","30","356","30","40","66","30","288","70","1703","40","149","70","832","40","851","30","143","40","216","40","40","0","0","30","46","230","8685","110","158","0","0","0","0","220","1095","50","110","180","549","170",2013
"2624","37870","$75,000 under $100,000","100","270","80","8618","90","6590","40","26","40","99","30","103","20","0","0","30","489","40","777","0","0","40","893","30","768","30","106","20","175","30","45","0","0","20","55","100","6019","40","69","0","0","0","0","100","834","30","95","70","234","80",2013
"2625","37870","$100,000 under $200,000","80","230","70","12571","80","8400","50","52","0","0","0","0","0","20","366","0","0","30","1076","0","0","0","0","50","1234","50","245","40","319","50","106","40","253","30","84","80","10127","30","44","0","0","0","0","80","1941","30","122","40","193","60",2013
"2626","37870","$200,000 or more","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2013
"2627",NA,"Total",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
"2628","37871","Total","3860","7920","2570","159164","3310","123508","850","677","320","836","550","5324","110","280","960","300","3919","780","13663","250","1012","520","5691","560","11449","420","2632","410","3215","480","685","0","0","490","1032","2750","93987","1160","1186","1010","2349","890","2025","2670","13665","420","1345","3290","8564","2080",2013
"2629","37871","$1 under $25,000","1730","2680","860","21261","1410","16370","240","146","80","103","230","1771","30","70","5","90","487","240","2080","100","351","70","117","60","856","30","51","40","247","50","56","0","0","50","42","680","3677","170","49","700","1736","640","1512","760","636","80","70","1560","3192","830",2013
"2630","37871","$25,000 under $50,000","1010","2240","770","36367","900","29896","200","113","60","98","130","1131","20","50","153","70","693","200","2940","70","369","190","1047","130","2130","80","225","90","524","100","101","0","0","110","148","960","17366","460","361","310","613","250","513","820","1973","100","180","890","2630","560",2013
"2631","37871","$50,000 under $75,000","580","1500","460","35737","530","29012","150","127","60","42","90","887","30","50","73","60","736","160","2772","60","200","120","1646","120","2517","90","395","90","635","100","120","0","0","110","204","580","22371","290","415","0","0","0","0","560","2791","90","202","480","1353","350",2013
"2632","37871","$75,000 under $100,000","280","760","240","23590","240","17174","110","73","40","57","50","1020","0","30","57","40","935","100","2759","20","92","80","1426","90","1928","70","400","70","608","80","111","0","0","80","177","270","16489","120","198","0","0","0","0","270","2295","60","289","200","689","170",2013
"2633","37871","$100,000 under $200,000","230","650","210","29096","200","21868","130","191","80","536","50","515","30","80","672","40","1068","80","3112","0","0","60","1455","130","2904","120","941","120","1201","130","210","0","0","140","461","230","22459","120","163","0","0","0","0","230","3865","90","604","160","700","140",2013
